edge_key	seed	target_region	term	beta	standardized_beta	se	ci95_low	ci95_high	t	p_uncorrected	hc3_se	hc3_ci95_low	hc3_ci95_high	hc3_t	hc3_p
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	age1_c	-0.112130169122	-0.128762957539	0.0789347521937	-0.269918490462	0.045658152217	-1.42054248612	0.160459485892	0.132056415681	-0.37610718271	0.151846844465	-0.849108076607	0.399087872068
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	baseline_klds_c	0.461291202705	0.0183961663523	2.03316085092	-3.60293942783	4.52552183324	0.226883771885	0.821260546394	2.16663254152	-3.86974553567	4.79232794108	0.212906985317	0.832098012386
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	const	26.3462558239		0.312787554811	25.7210024109	26.9715092368	84.2305117918	1.18500326077e-65	0.367214152317	25.6122051927	27.080306455	71.7462975151	2.2381832879e-61
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	delta_ucla_c	0.0474606446579	0.119649398836	0.0341680685215	-0.0208403511086	0.115761640424	1.3890350468	0.169791366883	0.0575171285789	-0.0675144571129	0.162435746429	0.825156711236	0.412446275312
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	education1_c	0.211547293171	0.247627959972	0.0752428235319	0.06113903207	0.361955554273	2.81152784068	0.00659259805066	0.0852614183088	0.0411121464702	0.381982439873	2.48116085056	0.0158215843803
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	interaction	0.427895369982	0.129590153997	0.30805583324	-0.18789946632	1.04369020628	1.38901888493	0.169796258473	0.498880602111	-0.569352744038	1.425143484	0.857710979684	0.394355603871
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	interval_c	-0.108520206398	-0.021669178275	0.398868918302	-0.905847813113	0.688807400317	-0.272069849063	0.786472304768	0.572858648727	-1.25364832849	1.03660791569	-0.189436271302	0.850369704823
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	moca1_c	0.597968545833	0.528007416363	0.100605314387	0.396861387912	0.799075703755	5.94370734268	1.38568501084e-07	0.110112245639	0.377857303124	0.818079788543	5.43053628924	9.95435038984e-07
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	sex_1	-0.140854838343	-0.0214206033194	0.51022448696	-1.16077905507	0.879069378383	-0.276064442109	0.78341669674	0.591698637559	-1.32364356149	1.04193388481	-0.238051652314	0.812626019246
hippocampus_to_ofc_medial_r	hippocampus	ofc_medial_r	ucla1_c	-0.0174816884705	-0.0547301254733	0.0270848496821	-0.0716235315282	0.0366601545871	-0.645441590991	0.521022619956	0.0311629893212	-0.0797756165092	0.0448122395681	-0.560975979883	0.576835808963
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	age1_c	-0.0851525704355	-0.0977836464274	0.0789039402747	-0.242879299626	0.0725741587554	-1.07919287857	0.284682331267	0.122506441186	-0.330039457019	0.159734316148	-0.695086475546	0.489598058748
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	baseline_klds_c	2.24317191393	0.058517827908	3.69109804867	-5.13522795195	9.62157177981	0.607724824524	0.545589652071	4.27866879243	-6.30976513297	10.7961089608	0.524268650543	0.601961070344
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	const	26.3062736319		0.303363648703	25.6998583388	26.9126889249	86.7153126103	1.98322784529e-66	0.34164332592	25.6233383544	26.9892089094	76.9992317603	2.93839709716e-63
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	delta_ucla_c	0.0486186578239	0.1225687772	0.032940167481	-0.0172277987369	0.114465114385	1.47596875007	0.145013278929	0.0588916502187	-0.0691040735543	0.166341389202	0.825561138861	0.412218482942
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	education1_c	0.233229152265	0.273007790909	0.0741840532758	0.0849373427489	0.381520961782	3.14392570865	0.00255821953454	0.0952288555914	0.0428693823384	0.423588922192	2.44914370562	0.0171596708751
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	interaction	1.19453120258	0.198064042197	0.632579019852	-0.0699762403733	2.45903864554	1.88835096501	0.0636596260798	1.22477593208	-1.2537610004	3.64282340557	0.975305908038	0.333198641357
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	interval_c	-0.102705398571	-0.0205080847642	0.38745782795	-0.877222560695	0.671811763553	-0.265075038268	0.791830982377	0.552492180372	-1.20712153052	1.00171073338	-0.185894755112	0.853134158083
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	moca1_c	0.581223942382	0.513221898181	0.102909037777	0.375511707021	0.786936177742	5.64793875193	4.34228428585e-07	0.109944541968	0.361447934535	0.800999950228	5.286519294	1.71540732817e-06
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	sex_1	0.00575263049084	0.000874835520294	0.503915203699	-1.0015595087	1.01306476969	0.0114158700682	0.990928306219	0.582817054912	-1.15928206192	1.1707873229	0.00987038804434	0.992156389643
hippocampus_to_ofc_anterior_r	hippocampus	ofc_anterior_r	ucla1_c	-0.0149630731282	-0.0468450671198	0.0265130650286	-0.0679619349496	0.0380357886933	-0.564366025279	0.574541168186	0.0313427880535	-0.0776164137115	0.0476902674552	-0.477400833092	0.634755411035
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	age1_c	-0.111716153541	-0.128287529105	0.0802969017213	-0.272227372988	0.0487950659055	-1.39128847	0.169110399629	0.142105873538	-0.395781747146	0.172349440064	-0.786147333394	0.434775581139
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	baseline_klds_c	-2.55579573015	-0.0470982443672	4.4509372303	-11.4530924776	6.34150101732	-0.574215181636	0.567899726973	5.963008882	-14.4756806411	9.36408918079	-0.428608405709	0.669693702333
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	const	26.2743143782		0.308997830961	25.6566365152	26.8919922411	85.0307404955	6.62622513433e-66	0.373568142076	25.5275623025	27.0210664538	70.3333914721	7.56917387698e-61
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	delta_ucla_c	0.0405894041254	0.102326840221	0.0344776467051	-0.0283304296125	0.109509237863	1.17726724427	0.243588517666	0.0596314985153	-0.0786122629248	0.159791071176	0.680670537149	0.498614186308
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	education1_c	0.236078748704	0.276343403208	0.0751928001826	0.0857704828534	0.386387014555	3.13964565931	0.00259062153828	0.0880935343052	0.0599822827935	0.412175214615	2.67986465257	0.00942100193883
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	interaction	0.69141126795	0.0722185373307	0.847777607852	-1.00327202292	2.38609455882	0.815557360264	0.417875482595	1.71960613378	-2.74603241399	4.12885494989	0.402075367358	0.689011347835
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	interval_c	-0.227780005913	-0.0454828249911	0.395955806797	-1.0192843857	0.563724373877	-0.57526623427	0.567193213611	0.629552025985	-1.48623657435	1.03067656252	-0.361812839148	0.71872212073
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	moca1_c	0.601376798866	0.531016910576	0.102482832886	0.396516534943	0.80623706279	5.86807352932	1.85822614301e-07	0.116282390819	0.368931611687	0.833821986046	5.17169276131	2.63851386071e-06
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	sex_1	-0.121781606177	-0.0185200274852	0.510829541095	-1.14291530888	0.89935209653	-0.238399693792	0.81235729708	0.552233317537	-1.22568027869	0.982117066336	-0.220525640721	0.826186383418
hippocampus_to_ofc_posterior_r	hippocampus	ofc_posterior_r	ucla1_c	-0.0247051239979	-0.0773446191147	0.0268164388248	-0.0783104213969	0.0289001734011	-0.92126788942	0.360481574195	0.0338978433741	-0.0924659473915	0.0430556993958	-0.728811084683	0.468861348882
hippocampus_to_insula_r	hippocampus	insula_r	age1_c	-0.0986027440214	-0.113228946688	0.0721383635646	-0.242805278073	0.0455997900297	-1.36685584686	0.176606515027	0.102010638366	-0.30251910455	0.105313616508	-0.966592755426	0.337503055846
hippocampus_to_insula_r	hippocampus	insula_r	baseline_klds_c	2.35881495421	0.132305206888	1.51852292396	-0.676669118753	5.39429902716	1.55336143893	0.125426935692	1.3705686139	-0.380912667128	5.09854257554	1.72104842492	0.0902291202879
hippocampus_to_insula_r	hippocampus	insula_r	const	26.427329375		0.300191316768	25.8272554831	27.0274032668	88.034956039	7.83281117961e-67	0.33773053312	25.7522156588	27.1024430911	78.2497487889	1.09313353209e-63
hippocampus_to_insula_r	hippocampus	insula_r	delta_ucla_c	0.0616463873231	0.15541198896	0.0328675970458	-0.00405500300477	0.127347777651	1.87559763609	0.0654208868729	0.0614368270353	-0.0611640800175	0.184456854664	1.00341098813	0.319562779768
hippocampus_to_insula_r	hippocampus	insula_r	education1_c	0.212587637785	0.248845741635	0.0707008653559	0.0712586217091	0.353916653861	3.0068604778	0.00380882168867	0.0784897302327	0.0556889026703	0.3694863729	2.70847711102	0.00872558159443
hippocampus_to_insula_r	hippocampus	insula_r	interaction	0.543087904603	0.250572352585	0.191212532071	0.160859499294	0.925316309911	2.84023175009	0.00609050842118	0.493814433109	-0.444033081882	1.53020889109	1.09978135144	0.275679416102
hippocampus_to_insula_r	hippocampus	insula_r	interval_c	-0.047429027099	-0.0094705684566	0.385899563358	-0.818831262687	0.723973208489	-0.122905106931	0.902579786615	0.461167866955	-0.969290457713	0.874432403515	-0.102845472327	0.918417544467
hippocampus_to_insula_r	hippocampus	insula_r	moca1_c	0.569437144156	0.502814131884	0.0973121276993	0.374912972623	0.763961315689	5.85165649564	1.98019944693e-07	0.0992933069329	0.370952651765	0.767921636547	5.73489957929	3.10832777079e-07
hippocampus_to_insula_r	hippocampus	insula_r	sex_1	-0.0704448664145	-0.0107129549621	0.485785840641	-1.04151692523	0.900627192406	-0.145012185455	0.88517164053	0.569931261126	-1.20972122407	1.06883149124	-0.123602390708	0.902029933212
hippocampus_to_insula_r	hippocampus	insula_r	ucla1_c	-0.0144608691589	-0.0452728113107	0.0255885426747	-0.065611637128	0.0366898988102	-0.565130626731	0.574024239878	0.0325846523786	-0.0795966611561	0.0506749228383	-0.443793875438	0.65873662405
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	age1_c	-0.0145656839044	-0.0167262794017	0.0723948966086	-0.159281020203	0.130149652395	-0.201197661531	0.841202640939	0.0736004106045	-0.161690808345	0.132559440536	-0.197902209848	0.843769016558
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	baseline_klds_c	12.2175374671	0.100331313553	14.8898855946	-17.5469197284	41.9819946626	0.820525946251	0.41505998081	16.3913949049	-20.5483940722	44.9834690064	0.74536288937	0.4588688066
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	const	26.5229872674		0.274518824928	25.9742319555	27.0717425793	96.6162785898	2.55437189012e-69	0.310246766551	25.9028128178	27.143161717	85.4899716191	4.75819704401e-66
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	delta_ucla_c	0.0368067078162	0.0927905740656	0.0293976994788	-0.0219584561082	0.0955718717405	1.25202680716	0.21526281884	0.0439364147986	-0.0510209339269	0.124634349559	0.837726700844	0.405402052038
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	education1_c	0.187570818503	0.219562152935	0.0658606994569	0.0559171561971	0.31922448081	2.8479931135	0.00596093807214	0.0790880483159	0.0294760625821	0.345665574425	2.37167084658	0.0208271858127
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	interaction	3.71158451029	0.457018316118	0.99996119744	1.71269055847	5.71047846211	3.71172853486	0.000442727752627	1.33820845182	1.03654393125	6.38662508933	2.77354735373	0.00731558293574
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	interval_c	0.254436127817	0.0508054858745	0.356500226942	-0.458197671656	0.96706992729	0.713705374045	0.478087534403	0.359964948721	-0.465123551806	0.97399580744	0.706835842549	0.482316672011
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	moca1_c	0.55044551556	0.486044486027	0.0888204726156	0.372895920672	0.727995110448	6.19728199311	5.15072745619e-08	0.0975908652936	0.355364155516	0.745526875605	5.64033850816	4.47074529001e-07
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	sex_1	-0.206277024917	-0.0313697305442	0.454247210285	-1.11430425997	0.701750210135	-0.454107411661	0.651337271188	0.513320781506	-1.23239064625	0.819836596415	-0.401848186063	0.68917767256
amygdala_to_ofc_medial_r	amygdala	ofc_medial_r	ucla1_c	-0.00598564511155	-0.0187393287866	0.0229292239613	-0.0518205107179	0.0398492204948	-0.261048743806	0.794920092747	0.0278516299247	-0.061660260034	0.0496889698109	-0.21491184278	0.830541402486
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	age1_c	-0.0253405389836	-0.0290994187442	0.0680838946809	-0.161438305219	0.110757227252	-0.372195790243	0.711016271279	0.0675696583184	-0.160410361378	0.109729283411	-0.375028372412	0.708919232963
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	baseline_klds_c	64.3525056655	0.661946527596	16.645858792	31.0779080638	97.6271032673	3.86597690571	0.00026763411573	23.9389571638	16.4992121476	112.205799183	2.68819168793	0.00921356312617
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	const	26.7056668132		0.286378403727	26.133204541	27.2781290853	93.2530751819	2.26395357197e-68	0.31244000954	26.0811081333	27.330225493	85.4745423049	4.81129834157e-66
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	delta_ucla_c	0.0968035669817	0.244044063835	0.0316475113748	0.0335410931586	0.160066040805	3.05880503005	0.0032796009457	0.051340433618	-0.00582449749283	0.199431631456	1.88552297205	0.0640466771326
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	education1_c	0.193875807164	0.22694249544	0.0661674309396	0.0616089973605	0.326142616968	2.93007911008	0.00473805650019	0.0787534204125	0.0364499628904	0.351301651438	2.4618080859	0.0166186831703
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	interaction	16.4782762803	0.801299872709	3.63144704304	9.21911707568	23.737435485	4.53766118162	2.66962022063e-05	5.50467927139	5.47457920641	27.4819733542	2.99350343007	0.00395721353729
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	interval_c	0.200751231813	0.0400857533861	0.352185839291	-0.503258229632	0.904760693259	0.570015058576	0.570727331308	0.364876550369	-0.528626599608	0.930129063235	0.550189458901	0.584166239576
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	moca1_c	0.563522437137	0.497591433811	0.0903414361936	0.382932479378	0.744112394895	6.23769624305	4.39581568146e-08	0.0993682514254	0.36488813284	0.762156741433	5.67105115621	3.97361795971e-07
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	sex_1	-0.129224082341	-0.0196518475313	0.442245340319	-1.01325992118	0.754811756498	-0.292199986207	0.771109291927	0.487143667889	-1.10301039916	0.844562234472	-0.265268935756	0.791682301647
amygdala_to_ofc_anterior_r	amygdala	ofc_anterior_r	ucla1_c	-0.00832021704925	-0.0260482003119	0.0227992073934	-0.0538951832396	0.0372547491411	-0.364934486787	0.716402222211	0.0273996050315	-0.0630912470851	0.0464508129866	-0.303661933802	0.762402188634
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	age1_c	-0.0106913847619	-0.0122772874856	0.071120209416	-0.15285865767	0.131475888146	-0.150328364465	0.880993555381	0.070305833651	-0.151230743712	0.129847974188	-0.152069667717	0.879625763775
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	baseline_klds_c	-51.9277498241	-0.0238763406666	190.197673628	-432.127482013	328.271982364	-0.273019899947	0.785745269294	215.19096631	-482.0883622	378.232862552	-0.241310082457	0.810111080512
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	const	26.4505121889		0.276231047134	25.8983341936	27.0026901842	95.7550299408	4.43408631097e-69	0.314092054	25.8226511192	27.0783732586	84.2126117234	1.20058666986e-65
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	delta_ucla_c	0.0363892003872	0.0917380280406	0.0291246244751	-0.0218300943828	0.0946084951572	1.24943071518	0.216203894465	0.0511211731565	-0.06580056867	0.138578969444	0.711822482551	0.479244642221
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	education1_c	0.191928609613	0.224663191603	0.0665174305036	0.0589621606505	0.324895058576	2.88538820818	0.00537157632657	0.0800397318423	0.0319314654296	0.351925753797	2.39791669956	0.0195129449477
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	interaction	63.2712299017	0.342254242633	17.9096739916	27.4703017132	99.0721580903	3.53279629386	0.000782968094497	65.0414544172	-66.7447849047	193.287244708	0.97278313452	0.334441176501
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	interval_c	0.208149890188	0.0415631081815	0.363216080175	-0.517908708611	0.934208488987	0.57307454584	0.568666945562	0.374144381621	-0.53975407193	0.956053852306	0.556335736719	0.579983834341
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	moca1_c	0.578046847408	0.510416516994	0.0893706396441	0.3993974843	0.756696210515	6.46797258819	1.77572828083e-08	0.0999605546949	0.378228545746	0.77786514907	5.78274949726	2.58460222577e-07
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	sex_1	-0.239578469927	-0.0364340723299	0.446502450599	-1.13212415096	0.652967211106	-0.536566976521	0.593486939185	0.489752874258	-1.21858051595	0.739423576099	-0.489182366291	0.626438762037
amygdala_to_ofc_posterior_r	amygdala	ofc_posterior_r	ucla1_c	-0.010421235139	-0.0326258820883	0.023323322206	-0.0570438919114	0.0362014216334	-0.446816068781	0.656564789026	0.0281101010602	-0.0666125264992	0.0457700562212	-0.370729195057	0.712102914062
amygdala_to_insula_r	amygdala	insula_r	age1_c	-0.0409331531575	-0.0470049577487	0.0666831320374	-0.174230834767	0.0923645284519	-0.61384568941	0.541563105372	0.0648898145874	-0.170646044263	0.0887797379482	-0.630810142051	0.530483210852
amygdala_to_insula_r	amygdala	insula_r	baseline_klds_c	7.34963223647	0.194124929752	3.59929735259	0.154739347312	14.5445251256	2.04196306015	0.0454151347459	3.35855072573	0.635984997226	14.0632794757	2.18833444443	0.0324218447727
amygdala_to_insula_r	amygdala	insula_r	const	26.6021073506		0.276663293977	26.0490653062	27.1551493951	96.1533673954	3.43368321087e-69	0.316638194034	25.9691566196	27.2350580817	84.0142088095	1.38791500012e-65
amygdala_to_insula_r	amygdala	insula_r	delta_ucla_c	0.0581343507166	0.146558062266	0.0303124371545	-0.00245934776704	0.1187280492	1.91783822661	0.0597404861158	0.0485382113475	-0.0388921512547	0.155160852688	1.19770278102	0.235591624264
amygdala_to_insula_r	amygdala	insula_r	education1_c	0.199642135522	0.233692305879	0.0649876299971	0.0697337141983	0.329550556846	3.07200209534	0.00315652749994	0.0755818458105	0.0485561785418	0.350728092502	2.64140328118	0.0104356025504
amygdala_to_insula_r	amygdala	insula_r	interaction	1.76416416491	0.460980676338	0.386630830118	0.991300147897	2.53702818192	4.56291642436	2.44014217121e-05	0.691180201503	0.382514628969	3.14581370085	2.55239395034	0.0131758884749
amygdala_to_insula_r	amygdala	insula_r	interval_c	0.172177638346	0.0343802141934	0.352607041764	-0.532673794845	0.877029071537	0.488298921895	0.627060723428	0.351147355038	-0.529755922656	0.874111199348	0.490328734863	0.625632102656
amygdala_to_insula_r	amygdala	insula_r	moca1_c	0.540747788778	0.477481373972	0.0893490490269	0.362141584699	0.719353992857	6.05208219525	9.0872613381e-08	0.0962097886469	0.348427161613	0.733068415943	5.6205069815	4.82388311702e-07
amygdala_to_insula_r	amygdala	insula_r	sex_1	-0.130198923207	-0.0198000971742	0.443899821586	-1.01754202297	0.75714417656	-0.293306996029	0.770267038526	0.511532697875	-1.15273821629	0.892340369875	-0.254527078617	0.799930711869
amygdala_to_insula_r	amygdala	insula_r	ucla1_c	-0.00877269105397	-0.0274647659424	0.0230996326243	-0.0549481987239	0.0374028166159	-0.379776215347	0.705409344537	0.0277632122112	-0.0642705614854	0.0467251793775	-0.315982566687	0.753077040901
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	age1_c	-0.13777872891	-0.158216087243	0.0736781134597	-0.285059179145	0.00950172132447	-1.87000891365	0.0662055735647	0.14566959246	-0.428968095137	0.153410637316	-0.945830400039	0.347906793993
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	baseline_klds_c	-0.0516560515456	-0.0037054334381	1.09167791339	-2.23388910619	2.1305770031	-0.0473180330131	0.962411847363	1.14699423729	-2.34446486208	2.24115275899	-0.0450360166306	0.964223342303
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	const	26.2464105632		0.312691263627	25.6213496336	26.8714714928	83.937140612	1.46846056264e-65	0.379055931542	25.4886885527	27.0041325737	69.2415244801	1.97297325068e-60
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	delta_ucla_c	0.032716638655	0.0824794137378	0.0326326357776	-0.0325150707901	0.0979483481001	1.00257419836	0.319963290978	0.0522742360765	-0.0717780703366	0.137211347647	0.62586545707	0.533700493307
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	education1_c	0.231371658159	0.270833489979	0.0750417225034	0.0813653922857	0.381377924032	3.08324023544	0.00305513578821	0.0889878213396	0.0534875379384	0.40925577838	2.60003733855	0.0116371482223
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	interaction	-0.105743173356	-0.0565964454461	0.143972999181	-0.393541097941	0.182054751229	-0.734465309173	0.465434016796	0.211971422635	-0.529468009629	0.317981662917	-0.498855798774	0.619646360079
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	interval_c	-0.188181884843	-0.0375759219976	0.403407030405	-0.994581048393	0.618217278707	-0.466481421144	0.642505909694	0.660780434928	-1.50906315328	1.13269938359	-0.284787313449	0.776756201284
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	moca1_c	0.620987226202	0.548332956953	0.10095805319	0.419174953461	0.822799498944	6.15094295683	6.17565687729e-08	0.118782017341	0.383545356802	0.858429095602	5.22795655525	2.13748436996e-06
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	sex_1	-0.145770672522	-0.0221681824241	0.508682302501	-1.16261210644	0.871070761396	-0.286565252624	0.775400667908	0.545282213858	-1.23577428677	0.944232941726	-0.267330693752	0.790101825269
dmpfc_to_ofc_medial_r	dmpfc	ofc_medial_r	ucla1_c	-0.0328847955548	-0.102952812019	0.0257652828315	-0.0843888620633	0.0186192709537	-1.27632193172	0.206602086296	0.03550464467	-0.103857568973	0.0380879778629	-0.926211087605	0.357927687386
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	age1_c	-0.192269753417	-0.220790018324	0.0725791688328	-0.337353444643	-0.0471860621898	-2.64910382013	0.0102248224621	0.150873523232	-0.493861629033	0.1093221222	-1.27437703646	0.207285717466
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	baseline_klds_c	-0.875669654771	-0.0616964488813	1.11122531363	-3.09697740573	1.34563809619	-0.788021694634	0.433686581497	1.18151263064	-3.23747975043	1.48614044089	-0.74114286387	0.461404819097
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	const	26.6145472922		0.328820590519	25.9572442976	27.2718502869	80.9394182106	1.37207184731e-64	0.359171189056	25.8965743156	27.3325202689	74.0998947109	3.09483648586e-62
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	delta_ucla_c	0.00502652600355	0.0126719900013	0.0334118695702	-0.0617628495982	0.0718159016053	0.150441327235	0.880904812184	0.0418173664344	-0.0785651984162	0.0886182504233	0.120201878601	0.904711907296
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	education1_c	0.185246272731	0.216841141861	0.0742103694904	0.0369018578513	0.333590687611	2.4962316453	0.0152248841958	0.0868885946957	0.0115584467795	0.358934098683	2.13199756976	0.0369765356221
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	interaction	0.438696834593	0.203943707009	0.182993158453	0.0728987230335	0.804494946153	2.39734008802	0.0195410022467	0.264934036849	-0.0908987589598	0.968292428146	1.65587192877	0.102801082635
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	interval_c	-0.333847687956	-0.0666622862885	0.391549653138	-1.11654429208	0.448848916171	-0.852631806159	0.39714532695	0.686395710478	-1.70593316262	1.0382377867	-0.486377876288	0.628414112572
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	moca1_c	0.605948690735	0.535053900198	0.0968394013325	0.412369485745	0.799527895725	6.25725358064	4.07100733394e-08	0.109189822849	0.387681344911	0.82421603656	5.54949788292	6.32929965279e-07
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	sex_1	-0.597302422055	-0.0908352059121	0.51679675128	-1.63036440796	0.435759563849	-1.15577820599	0.252206433304	0.530965418338	-1.65868716984	0.464082325732	-1.12493658047	0.264952131236
dmpfc_to_ofc_anterior_r	dmpfc	ofc_anterior_r	ucla1_c	-0.0326146646697	-0.102107110114	0.0246027605906	-0.0817948823308	0.0165655529913	-1.32565061346	0.189819340722	0.0330888066982	-0.098758246792	0.0335289174525	-0.985670621708	0.328125804454
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	age1_c	-0.151557424764	-0.174038641004	0.0688529668214	-0.289192544303	-0.0139223052247	-2.20117493495	0.0314553708589	0.13712350499	-0.425663405555	0.122548556028	-1.10526218517	0.273316656664
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	baseline_klds_c	-0.693458965335	-0.0491982501379	1.04037026119	-2.77312948463	1.38621155396	-0.666550161228	0.507532400836	1.16626412565	-3.02478773385	1.63786980318	-0.594598556263	0.55427561592
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	const	26.2894268055		0.292828090574	25.704071793	26.8747818179	89.7776806657	2.34499417326e-67	0.339138344031	25.6114989154	26.9673546955	77.5182967901	1.94552042539e-63
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	delta_ucla_c	0.0135009234994	0.0340361449381	0.0313013852141	-0.0490696539874	0.0760715009862	0.431320320396	0.667731543287	0.0386845517855	-0.0638283936689	0.0908302406677	0.349000385846	0.728271516201
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	education1_c	0.243981255399	0.285593730084	0.071505708806	0.101043380191	0.386919130608	3.4120528203	0.00114029887968	0.0956598162429	0.0527600074049	0.435202503393	2.55050934636	0.0132403820524
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	interaction	0.354804846199	0.204875296596	0.128881810047	0.0971737788517	0.612435913546	2.75294741803	0.00773753343898	0.192988574662	-0.0309738176624	0.74058351006	1.83847591403	0.0707832364674
